,BPR,PR_fan,PR_LC,PR_HC,T4,eta_fan,eta_LC,eta_HC,eta_B,eta_HT,eta_LT,thrust,TSFC,error
10,5.7800013422966,1.7409281969070434,1.3785829544067383,8.848234951496124,1789.8787140846252,0.9173855900764465,0.91829341173172,0.8849265420436858,0.9576513364911079,0.9134698486328124,0.8836125087738037,135.61727267943886,11.778523679933404,0.08855338836423556
11,5.219025075435638,2.1082159519195556,1.55558180809021,11.383293390274048,1477.9667437076569,0.8623095154762268,0.8506038975715637,0.9173084223270416,0.9706504452228546,0.8842620646953583,0.9449262154102325,149.9235234793762,9.484968646106157,0.1764705214523944
12,5.935494840145111,1.4302045822143554,1.3798956394195556,8.620639204978943,1426.1514723300934,0.8663143038749694,0.8951887798309326,0.9211469137668609,0.9699970456957817,0.9279677188396454,0.942050267457962,108.41072009542445,9.944898564081033,0.15188919520858715
13,5.329780220985413,2.456571888923645,1.4341702938079834,14.985968053340912,1461.3355875015259,0.900927984714508,0.8211663734912872,0.9258114302158356,0.9816739836335182,0.9395995950698852,0.9642691028118133,174.30038618825031,9.256158395405075,0.2716580674029928
14,5.578095972537994,1.7014804840087892,1.2125862121582032,9.390754044055939,1431.4838826656342,0.9398348927497864,0.8936816227436066,0.8681995117664337,0.9809207978844643,0.9582694387435913,0.9334921610355377,116.60238047520393,9.158270722441454,0.15283128182388142
15,5.778416991233826,1.9723675727844239,1.6053717613220215,11.859966933727264,1560.0419521331787,0.8808191001415252,0.9095955562591553,0.9237563097476958,0.9737414094805718,0.9405110573768616,0.9385756683349609,145.48173132697127,8.731369921796782,0.1859749600152238
16,5.53167998790741,1.4632531881332398,1.3580938816070556,10.572035670280457,1587.7873182296753,0.9318447411060333,0.8809082818031311,0.9236894512176513,0.9947016042470932,0.9118455922603607,0.9515595030784607,121.68794276987677,10.732562218893682,0.06732574217387913
17,5.056589066982269,1.4791590452194214,1.4928793430328369,12.977308511734009,1497.3759829998016,0.8711866617202758,0.8569600117206573,0.9117160880565642,0.9924289363622665,0.8959096169471741,0.9130492162704468,117.0094044380743,9.52589114910238,0.13304342078982784
18,5.564929127693176,1.5988685369491578,1.3568655967712402,8.809988498687744,1372.425663471222,0.9118377327919006,0.8478395473957061,0.8745101475715636,0.9613454115390777,0.9157224571704864,0.8738167536258697,102.47097797274738,9.712536895680502,0.16965575939843192
19,5.152029275894165,1.8356283426284792,1.9641786098480225,14.715523362159729,1589.101392030716,0.905185878276825,0.8727175307273864,0.8980842137336731,0.9519232645630836,0.9475458955764771,0.9579945158958435,144.69657887746558,10.096309575277523,0.14318640657695972
20,5.789044082164764,1.7092161178588867,1.9792506217956543,9.28632366657257,1602.4559617042542,0.9281385898590088,0.8528473091125488,0.9033842468261718,0.9590528121590614,0.8691349422931671,0.8812663030624389,117.91180652433663,9.738941429293979,0.12563169095449114
21,5.416415870189667,1.410727310180664,1.8939143657684325,8.965306639671326,1573.1261849403381,0.8851021349430084,0.8501781117916107,0.9312998020648956,0.9572226658463477,0.9441626763343811,0.8796712172031402,115.70431233752737,11.16831239579961,0.07487952769539928
22,5.025753617286682,2.242614221572876,1.2697064876556396,14.172360479831696,1478.350806236267,0.9158717930316924,0.847649313211441,0.9348120892047882,0.9684172809123993,0.9045325613021851,0.9685576927661895,161.39925525400906,9.033793712714507,0.24203392719565264
23,5.185552775859833,2.0706043004989625,1.9962404727935792,9.398809134960175,1429.0676891803741,0.9181843042373656,0.8454126548767089,0.8551447474956512,0.9577724757790566,0.9288557386398315,0.9107017827033996,150.37273621517252,9.640204279010522,0.17829016114689167
24,5.064260900020599,2.0513638496398925,1.3236876487731932,14.730716049671173,1350.8910715579987,0.9264953136444092,0.8437315952777862,0.916858127117157,0.9651447257399559,0.9095262801647186,0.9287315499782562,154.3290362229475,8.995284856780026,0.21771653923700737
25,5.05046409368515,1.630979800224304,1.4672215461730957,9.49273693561554,1757.8785002231598,0.9178249776363372,0.8886700284481048,0.8869555258750915,0.9537412524223328,0.8722718214988708,0.9141258609294891,136.15348096331613,12.558757355244305,0.11834966222201823
26,5.124514579772949,1.3800599336624146,1.905042552947998,10.294982016086578,1415.558236837387,0.9213198482990265,0.8533074331283569,0.9324097120761871,0.9554721409082413,0.9533196306228637,0.937332798242569,109.4942571659135,9.538940746157706,0.16685912010648987
27,5.060263156890869,2.158154821395874,1.4969056606292725,13.962573885917664,1341.424810886383,0.9068916738033295,0.839817566871643,0.9233666026592254,0.9622378683090209,0.8735770261287689,0.8968588960170746,153.95333934070254,9.748320517955086,0.18695436508141888
28,5.334480702877045,1.5733722448349,1.9711856842041016,13.459460318088531,1764.069426059723,0.8772076725959778,0.909062660932541,0.8494034671783447,0.9543244558572769,0.9345931684970855,0.9552141380310059,128.87456486365937,10.368502544069695,0.07846329643879371
29,5.854384362697601,1.8427400588989258,1.9921730041503907,9.368597745895386,1553.08358669281,0.9021703124046325,0.861895592212677,0.9332659149169922,0.973615031838417,0.94881117105484,0.8720410895347596,124.609617864877,9.388034089009155,0.11424486371472839
30,5.789909839630127,1.5103666543960572,1.5558179378509522,14.432064354419708,1649.4346141815186,0.8528781175613404,0.8896472764015197,0.9250438714027405,0.9593512776494025,0.9022727942466735,0.8761485946178437,118.79933084717189,10.190410342385396,0.10595179375050057
31,5.0211344957351685,2.0295354604721068,1.2939387321472167,11.718876838684082,1672.9352056980133,0.944684875011444,0.8921342742443085,0.8631540262699127,0.9531843990087508,0.9313240087032317,0.930410451889038,148.59350124968114,9.601602281240998,0.17693476463886054
32,5.190036416053772,1.6735425233840941,1.5643033504486084,13.678567469120026,1373.904573917389,0.935353547334671,0.8751156342029571,0.9194779062271118,0.9719752177596092,0.9220751500129699,0.9236728978157043,127.72335616127023,9.064722469472251,0.11441995481868769
33,5.753779768943787,2.4539843082427977,1.6408231258392334,8.463187336921692,1553.6585628986359,0.8568008065223693,0.8442113769054412,0.8649759137630463,0.9557989385724067,0.8692684924602508,0.8821548891067504,138.4019591496062,11.115783887293142,0.0778414542157728
34,5.2453272342681885,2.3060021877288817,1.6628493309020995,10.938908636569977,1556.5341591835022,0.9166561901569366,0.859523696899414,0.8494349384307861,0.9529879888892173,0.87422421336174,0.9622208547592163,158.62828131640165,9.885272277247463,0.1960694705216661
35,5.453581094741821,2.4645045042037963,1.2419525146484374,14.56863123178482,1683.0372989177704,0.888005381822586,0.8831290674209595,0.841566743850708,0.9612425166368485,0.939335868358612,0.9026733767986298,161.32112618078366,10.161884984322777,0.19754149227908405
