,mff,R,Zx11,Zx12,m1,b1,d1,gama1,Zx21,Zx22,m2,b2,d2,gama2,Zx31,Zx32,m3,b3,d3,gama3,cost,safety_factor,error,valid_flag
0,2.2870167986180485,0.9901258081197739,29.968125641743125,51.466490175621246,0.7539719641208649,9.330260455608368,4.9712443351745605,-0.8124650971067386,31.93714451636851,53.87549702202061,0.8091442465782166,12.127423882484436,13.033645153045654,-1.4337550297205168,21.595700824035703,60.58226012823022,0.5838313668966293,11.626191139221191,-5.456640720367432,0.5108691568709642,0.47293719464873674,89.1430213322195,0.15647133679734854,0.0
1,2.2870167986180485,0.9901258081197739,29.968125641743125,51.466490175621246,0.7539719641208649,9.330260455608368,4.9712443351745605,-0.8124650971067386,31.93714451636851,53.87549702202061,0.8091442465782166,12.127423882484436,13.033645153045654,-1.4337550297205168,21.595700824035703,60.58226012823022,0.5838313668966293,11.626191139221191,-5.456640720367432,0.5108691568709642,0.47293719464873674,89.1430213322195,0.15647133679734854,0.0
2,2.2870167986180485,0.9901258081197739,29.968125641743125,51.466490175621246,0.7539719641208649,9.330260455608368,4.9712443351745605,-0.8124650971067386,31.93714451636851,53.87549702202061,0.8091442465782166,12.127423882484436,13.033645153045654,-1.4337550297205168,21.595700824035703,60.58226012823022,0.5838313668966293,11.626191139221191,-5.456640720367432,0.5108691568709642,0.47293719464873674,89.1430213322195,0.15647133679734854,0.0
3,2.2870167986180485,0.9901258081197739,29.968125641743125,51.466490175621246,0.7539719641208649,9.330260455608368,4.9712443351745605,-0.8124650971067386,31.93714451636851,53.87549702202061,0.8091442465782166,12.127423882484436,13.033645153045654,-1.4337550297205168,21.595700824035703,60.58226012823022,0.5838313668966293,11.626191139221191,-5.456640720367432,0.5108691568709642,0.47293719464873674,89.1430213322195,0.15647133679734854,0.0
4,2.2870167986180485,0.9901258081197739,29.968125641743125,51.466490175621246,0.7539719641208649,9.330260455608368,4.9712443351745605,-0.8124650971067386,31.93714451636851,53.87549702202061,0.8091442465782166,12.127423882484436,13.033645153045654,-1.4337550297205168,21.595700824035703,60.58226012823022,0.5838313668966293,11.626191139221191,-5.456640720367432,0.5108691568709642,0.47293719464873674,89.1430213322195,0.15647133679734854,1.0
5,2.2870167986180485,0.9901258081197739,29.968125641743125,51.466490175621246,0.7539719641208649,9.330260455608368,4.9712443351745605,-0.8124650971067386,31.93714451636851,53.87549702202061,0.8091442465782166,12.127423882484436,13.033645153045654,-1.4337550297205168,21.595700824035703,60.58226012823022,0.5838313668966293,11.626191139221191,-5.456640720367432,0.5108691568709642,0.47293719464873674,89.1430213322195,0.15647133679734854,1.0
6,3.353764042057574,0.9337956041097641,29.09578832769507,72.10639096191346,0.7133156180381774,14.214034080505371,-10.0043123960495,0.8087202140773289,29.4982980044477,82.10072391394877,0.5449325084686278,6.479945331811905,-8.573260307312012,-2.588953932025943,39.44698620063126,76.17945616296376,0.6301957458257674,10.437421798706055,9.504213333129883,-0.5490649414329911,0.7876504979895177,20.262734922146617,0.11345334204880515,1.0
7,3.353764042057574,0.9337956041097641,29.09578832769507,72.10639096191346,0.7133156180381774,14.214034080505371,-10.0043123960495,0.8087202140773289,29.4982980044477,82.10072391394877,0.5449325084686278,6.479945331811905,-8.573260307312012,-2.588953932025943,39.44698620063126,76.17945616296376,0.6301957458257674,10.437421798706055,9.504213333129883,-0.5490649414329911,0.7876504979895177,20.262734922146617,0.11345334204880515,1.0
8,3.353764042057574,0.9337956041097641,29.09578832769507,72.10639096191346,0.7133156180381774,14.214034080505371,-10.0043123960495,0.8087202140773289,29.4982980044477,82.10072391394877,0.5449325084686278,6.479945331811905,-8.573260307312012,-2.588953932025943,39.44698620063126,76.17945616296376,0.6301957458257674,10.437421798706055,9.504213333129883,-0.5490649414329911,0.7876504979895177,20.262734922146617,0.11345334204880515,1.0
9,3.353764042057574,0.9337956041097641,29.09578832769507,72.10639096191346,0.7133156180381774,14.214034080505371,-10.0043123960495,0.8087202140773289,29.4982980044477,82.10072391394877,0.5449325084686278,6.479945331811905,-8.573260307312012,-2.588953932025943,39.44698620063126,76.17945616296376,0.6301957458257674,10.437421798706055,9.504213333129883,-0.5490649414329911,0.7876504979895177,20.262734922146617,0.11345334204880515,1.0
