,p1,p2,p3,p4,p5,p6,p7,p8,p9,p10,p11,p12,p13,p14,p15,p16,p17,p18,p19,p20,p21,p22,p23,p24,p25,p26,p27,p28,p29,p30,cost,safety_factor,error
10,85.2482416205174,73.82508899164729,38.29382292388772,23.535000356413516,18.398679811804215,55.39267944628107,64.41434981477518,39.82885770623301,79.63714728383698,52.08015832726368,69.61747924244389,40.34444423540764,8.484914616428869,68.13834127610058,24.72723171808392,71.69056249268714,10.697686775475534,23.44068616396858,78.68348479745315,78.6770956482999,64.67782886806333,36.86594524756809,3.0315902006335382,18.360546155902668,5.329087498611566,76.1841622784725,4.422981256782901,67.70215474081905,74.69523625147559,80.264691694126,0.9898227486597045,0.3235637660407495,0.4161374149455933
11,26.493953404189437,72.55930570857228,78.31202249101023,88.78210938705816,59.620430585198655,84.23940850001954,12.086482873489715,61.2636009108293,86.22589849262212,50.83338807293802,20.79927257353254,69.74879171483904,39.63802476381896,61.35860323224362,74.32173421100575,46.69448628602678,20.740643820586342,16.823822604863704,5.205709889369854,55.902342677066464,3.246323564697078,48.83448262039684,6.437030039393477,76.86322999532459,63.52825935999566,70.2320048266504,11.061548559058279,5.164816315377881,43.076926627323815,47.06898219752383,2.918031643930959,17.668222352550327,1.172457541544021
12,79.009767965372,47.29050355606362,0.6576717019745693,27.388396224103705,64.26214768538239,64.29021904532576,72.0649320314314,58.26066160678585,4.292883881044216,71.92073709510113,78.37543619982193,74.60106661051114,13.264638745692842,33.241523666506154,85.66997361629193,55.53804161050636,63.57979183619064,51.67662739837092,6.0573164855599115,22.385956441579612,37.68946313946232,76.41645204047849,87.25408113320256,71.1450121551439,42.986329785376824,20.332124249261526,82.30377903678084,12.13737317126926,23.61265578409364,11.55313315742889,10.155606134710476,0.08801747860848284,0.9682075387751989
13,65.98734919201364,51.37605501979799,1.0783497691691457,64.64460538056728,40.62208105561916,65.85882396859553,14.437068745950217,4.683566382135286,2.9833873670682696,83.70583428804372,87.7151250458946,41.570828801222184,66.94704806327738,34.3453639707384,41.19255930343526,7.658311686697771,60.610751866109226,36.630036920483946,36.467874892706355,18.82721428819351,8.708622384568747,6.8271647446985835,29.857511297100444,41.404661510374424,29.719874629334537,36.09797428068583,35.2974227455355,10.876852987323772,48.45652697594397,14.422590099358905,4.043286970166007,6.147076282793418,0.999561670266953
14,27.418050869217204,19.5365224564976,81.85868585981149,28.691977413215014,45.78958184170355,89.37738248328685,34.75058963939282,78.42774044186365,72.18648877379043,21.286434091615472,67.10736054745882,17.632916816520574,12.688285113265955,0.2637653532181061,89.73010536542085,58.016698338634995,78.64397542938978,11.719836307073788,33.39011935240166,36.907503566280674,74.36593294494777,23.495778071883805,4.615221162804928,65.77097317862648,46.20526171846675,64.64945928464338,30.96730487848583,35.779654968306104,1.8459053491076893,41.42031580686188,3.9151496084639654,6.669421512997295,1.0290139890929813
15,18.995916141026132,58.54326800881956,5.85167925869815,33.66242303489096,46.81885600202771,31.193358050225285,89.06055033337518,81.39183878243755,24.067028082171543,13.392663280757452,66.59908413948004,51.20588871463443,77.50196163990097,55.90186295186236,83.71295348322097,52.061184160173354,60.187029654204004,42.36553224808352,54.39688865486301,34.30364071738512,6.893855992486736,73.64898668634198,42.67039358906931,70.58693672399771,69.51579949066112,25.71841211811949,65.41574745001542,85.68796231860996,74.4028246457558,7.077412143546841,4.93244502176994,11.572304209315725,1.1941475233454495
16,19.047162838059066,20.25668374079352,45.723491970338586,45.95800955316274,30.072893538372398,39.10086049085365,73.44138887763344,17.836158076834042,85.63058973372367,0.6938494428454967,81.98504217186219,30.034807519285465,22.647454175086235,0.9978812727919784,78.94530377176127,68.43333689166795,45.41786403182604,8.401753777980964,44.68961776545423,31.40474136022428,17.0119567598847,73.13994595501477,87.17497441502657,37.15485631001152,43.163103751718744,66.60656320472873,1.4900160022243447,75.82826061516691,15.813738108042752,24.664316126235118,3.26844109679413,0.09981182844674547,0.722632906952178
17,74.17881330979733,65.427884594492,67.97159008209367,89.75855154448043,35.233384415635875,20.141590069135187,67.10653279237994,58.05539493185236,67.00657345750518,9.66893523781466,56.540179056656335,39.07404651395353,49.34162801655777,17.47232920043259,27.602542296150435,31.31191107957973,46.96911213123081,85.67603414981438,13.145647567605362,84.29468277102919,44.42903535132676,29.176917124223845,69.06935614070657,7.53131244379932,37.5657064216078,32.28957254656305,16.64278395742282,50.04307842509336,88.61369069561947,3.2978249236739368,6.522626689604238,10.711470590667195,1.2494752986901752
18,30.24370477728478,74.24752266699308,69.54983026721192,16.743564589474357,85.80181407097494,71.91610818937244,66.99087031839123,23.705874818203167,54.61433084928688,47.55025841634548,58.44690170355663,48.04790324985343,26.808196276688616,9.15133311261518,58.53243123733604,80.78384530905569,65.01183949541807,25.66573406548386,6.320370041424908,51.78991203161967,6.080059903351842,0.6788663042221132,11.142106901644338,13.982440105764384,26.242132298293175,79.6216465149391,67.93323693694269,65.51259338681704,62.83560449057791,72.59072852188227,5.574695126086513,3.9035335798638933,0.9575023058128486
19,3.1557304617214257,88.85724502774914,32.959279719673766,77.89557724225412,56.64457272583049,85.6888705141575,65.96453048404307,17.06655974006503,28.764069809838478,15.280651944112687,8.385891497641873,4.978853183880004,28.261037131704963,9.720010880529866,43.9998447332001,49.01028421677426,23.02554320714424,44.446233576419864,4.26345236403606,52.868418416188874,86.90167893247273,35.08868039835692,81.15765146237442,14.228107669074301,48.69701453460246,31.68645882064083,41.30393069828849,11.258568355693042,46.66629731610328,67.62037077480389,7.40055928867428,8.107037604360901,1.2032320891334947
20,58.10152895276876,79.08720241536028,81.13784330835483,86.60943657187087,21.844011797286537,88.8446817986847,16.127894254365753,18.011311076712527,55.79407394387454,19.863721311265028,27.551133807800067,24.558545413652816,60.35264753606101,49.2660301256096,27.63269410671506,6.848620206835258,4.811422441832228,87.68821463939166,63.337454938413046,34.0185889915082,66.6078424085568,13.22318987383683,71.67843024080207,78.75144970497485,58.699639556503776,46.34540203163741,0.10031147619498193,29.57526156237081,62.05926608359578,21.406928981505917,4.7167978873501015,10.636727315715392,1.169585170253866
21,87.42187361474073,59.454196741833954,23.176162216637444,89.74521649524506,25.24447874644269,11.073684613660182,36.36703538949916,74.4653755945864,88.10089111301576,25.68005540424659,9.512050268215544,80.65717685640212,29.34714233871177,71.87490126941758,35.38402194108773,55.632874824995824,71.71434801152623,66.07779642962524,61.55800876462527,77.24033778140678,40.05990707853846,84.16764657847479,20.136092487094025,40.66111082605008,59.88508710915323,68.61448610340948,61.57494659192655,6.53112644370073,25.778640256850718,11.180612745304757,2.833885652499363,12.87936053474975,1.1047305404561458
22,38.19982101095214,67.46831177849091,1.5268063478177119,0.8431462632516273,46.57747122197265,31.495179825516114,62.55695796299561,9.967430620253813,10.59978627567534,40.28732676272883,73.8322639956946,43.43761974387808,52.890015417168556,71.31827856240578,25.308354475573285,6.734266051010324,20.938153741916018,89.08239922323963,34.19033295940785,61.32930074683212,79.7582305235757,39.7718345679849,18.459704589205934,30.055810655923942,61.57153702554445,54.12363941935217,83.3716846544362,29.215442583498568,33.6516714477792,89.26428490317154,4.672994561539056,8.943194724567466,1.119632959731592
23,15.800594306509167,13.307163742266182,33.88823995830348,45.53778276786509,7.979509055405133,50.3313578330414,29.974932742560842,25.914114752665384,63.41982350656579,45.02194983139879,23.889869114941913,67.52271919746843,38.81745791617737,68.65337937530494,7.404229123093073,29.983286793895864,53.47258429176059,40.72768639731093,41.16947712792118,55.675374746064406,4.902691784258008,31.706812037344495,2.95870223867953,36.13238027045619,42.79694824756162,27.85593117543433,73.62426445936933,88.35619887316342,22.83266534031385,89.5429373739366,2.3874198493675256,5.801538791886048,0.8641895038436809
24,0.6412703188218694,8.979001285892313,1.2700889008643168,15.340595967908609,76.13547893758889,68.18869675375343,17.674950901969385,33.54548862542931,59.313871329936624,14.523807550267076,38.71726744571646,14.38376223961193,57.09704800597564,85.66245077811301,24.740514500743135,76.04675618993001,80.9427270980998,81.13178700438132,19.876687950034835,0.055674813362799336,34.822242493453345,44.447336750741734,47.66628669881404,76.73676919735466,81.53254782530412,8.85073742945943,11.362890892953963,5.325431950770295,37.308300501052486,14.529583829162924,1.7541919205520498,21.008743376247278,1.0864640102217267
25,45.41470226464744,66.39799626997763,38.94859253401533,62.145952362256445,83.07242473008323,7.23080079931787,27.210414967774945,60.839024264641566,59.87943845921321,83.89817199869576,7.471891664346022,48.49668973646586,0.0993936618688418,38.17338077173924,7.04714521299756,19.25557807330456,31.583895701757257,29.174170027700146,6.0939820535849005,28.13353334332161,36.81379219351869,10.530336602825312,78.27189555576616,76.79664463145478,40.30162875757458,52.41889032539057,85.39807199263203,63.14907785347148,57.460792492299525,12.537549018771184,2.502805144786757,0.8225645184870992,0.5479394370966105
26,73.56707687685443,80.16113133913365,61.19829958050337,21.508856386706896,88.01841332280931,87.73289918082544,81.32959128009874,53.38180340340539,38.52997522936752,72.57068320000677,71.57606567702065,46.0858373932288,65.29789689929973,41.935185424182215,5.8500687915340945,57.83308812399659,30.743666699282226,58.88734126637191,72.30883050692732,42.3628924678077,73.6778848332799,55.9459030963031,1.3020114003966632,31.904183957273762,4.628748294262327,62.50174575134344,24.03059159794661,18.527832995081603,0.7938108058590521,42.65726234223688,4.104243889430145,0.20588440273128608,0.7447962983946872
27,9.40984230574611,39.9399192496844,58.988513460494815,62.241234274502254,37.55240809168847,26.5815042205985,33.5555498397386,6.118678706831039,18.4046911939873,87.97054847448905,57.13004206218468,63.4934607682026,38.73036552736325,7.656472409918989,8.258155177977711,47.98708953739502,82.85929456377939,45.43287943116915,80.7447678741898,60.85110900994281,70.0446201781066,67.26365695447075,42.40917090732948,5.31959085890124,45.19626003499843,63.23951369128539,1.9247331210315166,46.848851511814615,84.81026033279416,77.31194505633081,2.5600143523003744,0.00038726291647918717,0.6491246107102133
28,35.77323035200334,40.115358781694894,66.82813491505146,11.164658967212173,88.69670214279601,63.49812619031363,30.610287420269458,85.78799988320618,57.6603057689364,14.379322146528228,67.9208231717083,37.202932166361315,53.72304849960881,75.63788201656418,49.91846267321535,63.3160464008487,86.62017899772107,35.15597978325452,83.33370920780115,15.076607901369508,58.148595601970285,17.67047080697235,78.104956695466,60.36266151989778,88.93726323224251,52.06606026741625,31.797753872294205,78.83602747430982,86.62144290760975,21.70104521775819,2.2602891241313654,3.7217046769066555,0.7821481771211569
29,33.210762586208716,89.72654495208981,6.302631522689501,67.99813795977069,15.517443649435146,1.355513617317291,17.98319434479585,65.29322547547976,7.579067140049092,32.80543257679957,45.88432788536451,1.9825470851510762,61.66401255293033,43.25310716129846,18.00474745868368,53.872495745607836,11.306522598979948,53.46957078781639,55.5406239252898,73.92343281188846,81.49387244522086,38.093691693521166,36.08242698303837,3.205400850679223,28.70647072078668,69.68424096683574,33.679151408519644,15.935840265772269,27.23661816281243,23.252398433491848,1.780753903100544,22.771987099515247,1.1243821782596048
30,60.994084957580526,61.757621044982365,30.344946482033286,42.610947398155076,39.13138437150113,81.9568628833896,40.648854105930475,68.18470122266712,82.03056050949107,62.02213180191298,56.40199056480014,35.50601467638195,21.637310520447457,43.69797388156762,19.956673972130936,26.768104920594197,88.63365751212538,63.78390530649126,25.290386611029433,70.10155654419731,68.28525962146385,83.1131926875794,69.86173438515696,87.99131771330555,75.28354774704056,73.37749160506274,7.739791124666318,37.131905650640526,62.51824746992594,19.131440927258605,3.463546243188655,1.0869587654635104,0.5703498309431349
31,21.66563978841959,84.0869395954755,13.193899289138445,30.29070628038877,70.64961591558252,5.511814797434916,63.76943333456295,80.34337091285884,70.66284794123119,78.09209166022461,75.28122148027438,27.331082671681685,29.88678198719798,1.7533672885946916,71.60195295694163,50.831914779717515,38.20116885568295,25.97687459672781,32.53248826548454,66.27137096936923,51.36528781441989,88.96966181059769,8.504636196667773,48.89978144931178,72.99929858747471,28.759723296727557,11.791937750446431,85.04914934264073,35.60837937406254,64.24262288678283,2.284356722140872,0.2755693508003173,0.6156245466309188
32,26.650424019092448,72.13887005884605,57.898956996130735,44.502856419559606,44.154536221797706,4.783382361756146,22.28907782116299,89.2944106703582,82.68251353482539,7.254151427693475,67.44085206611403,24.977741072460358,37.327813918865,54.90435931382061,40.33092911704538,79.20072163794848,6.065266398125544,57.328834453145,69.36231545425248,73.05049396645256,85.79497647670264,7.041384029803042,75.75193098366069,31.37052505508045,21.457584530464942,16.021686144231612,38.982397269094676,27.785143178288315,89.00300444853775,4.333340225806117,4.891597129563,10.881684206627241,1.192484152269496
33,9.943352652549523,52.86876396879718,14.36447205673199,5.036723055080888,25.755752536000138,31.048416047697728,18.332810360350646,38.984986895570565,3.82264610067557,87.7430033090427,35.6918855511894,23.397672176460073,49.077291465552754,24.681989915277388,73.32916694570811,23.824562706842773,5.672134675034792,61.091280852114764,34.88121447876082,59.77125049573324,81.68710271608833,87.29745526926229,43.35711777484495,19.128413865494625,2.7122348035573483,74.76829476603922,39.50993263478985,42.206017238167284,6.87123366523561,15.646880992265261,2.5895617234271717,8.001842908029921,0.9663443609894363
34,28.487366364039868,76.90056067334677,16.586715677670043,0.8511114147410026,6.316971935458746,47.84331001086394,46.823905918018376,41.066629365009355,71.37161136994273,22.82479685909844,67.06230584443614,74.15069454257613,64.99766525504369,73.90251993400099,83.38504989717312,40.211932298980706,65.17447273360673,82.71949198139086,37.60537913958992,2.100557293154682,37.68347444193042,85.61064595172407,88.91535582451445,14.700382172117772,37.32911244932401,41.32376617828237,41.62263953246617,48.94290790234027,81.18856206679698,44.37261394849489,2.038196842997691,4.783890730626791,0.7867047439246464
35,1.3198155055434624,1.097315342762245,38.73063698865364,63.093121117126664,87.01668001620918,46.12282859697605,44.42361509269485,56.31407794397034,46.225657568499884,62.60036430388683,84.27875619410858,7.360067191305375,59.010090862932856,86.08784416034109,57.364903963257895,27.69057501529095,82.77398513268109,58.28773340060239,75.2480144891357,21.873499068888766,16.886326766344304,25.262746162091172,15.285907776049255,60.77471038430702,31.735376958711914,15.192875528008338,80.58110948231742,1.6950820842870506,25.23259475912839,41.063093179357736,3.5628450207550126,8.24733560604698,1.0401096421374794
36,37.14179206397799,60.9457766411549,17.59525399534265,9.801016794869435,55.85624408306717,60.70603434645336,8.934203226809906,14.082182261389258,16.413645757662245,38.21365885809374,41.55360398472738,68.08571229405092,65.9101084225664,51.8272083750614,37.575904857086684,73.6327691349749,17.277155945902848,47.52251272011252,13.05342383448471,65.48921397036713,0.47762806268284885,42.55541996537443,49.5437031127781,78.09992601201432,46.38646521557842,79.02798313087483,26.67084457019209,26.61764025919908,83.2403192378928,14.687207019539025,2.057726939165523,26.90404506626903,1.1889116755103522
37,60.23516696521574,21.17501388492811,5.604283788563241,15.439698599449503,21.164510041548397,16.30304057108384,20.16153228316459,66.8539183110638,34.4593505341212,0.8847398466994205,80.03579588974749,26.907999693704532,56.11968747136259,13.405852569631932,27.42107321121968,8.304946169878521,57.55259183824739,67.79800727149129,71.6107160476008,69.10827458148694,57.09525975647581,29.713682773768106,42.39492579568374,78.8182094128837,58.425088116999106,78.21346541946997,7.601242437575091,69.63989995263874,67.13805187181036,71.96346882015092,3.3032920993508124,4.6315146234230395,0.8881454745615595
38,7.340403425299051,35.385133653387264,13.741521005531819,22.19395446265559,36.550969615063536,34.1615446665638,62.831883965977575,21.991887772981713,59.049278010683096,79.04516246801451,79.76940240256504,66.62600866431535,0.9844538805088687,47.13145424509358,42.444692604094755,35.57424852365699,86.0661707939486,16.60562713411229,4.545487455826952,27.909989829053536,1.7725970116773626,32.8782850686323,18.843412077760757,79.64137396326812,39.65501093713994,81.12395155349694,52.052476986051666,43.11072704429007,61.82037339432703,21.767936252649022,6.224828828731208,0.8489673729579159,0.7435270207101087
39,80.44496146220462,40.897288998818155,4.840202605551519,29.772617271288933,35.412751281577066,38.81287512180032,36.0712590421847,86.63309128509916,74.12948856814991,56.73032010705501,0.23660629347455275,61.9089724781646,68.39688265689409,53.81975716826179,7.089665855446878,35.115303490546935,51.78467325057664,39.4567724659079,75.08367869388867,58.707725349645685,17.248918959899182,81.80109048337172,52.61105750840663,66.0638082236081,88.1118590476627,56.28473627815231,14.963973439992257,30.609450298397626,22.0709622532529,16.782154447495653,3.604856616053652,4.293457329213836,0.8970514212754449
40,84.90941589801467,41.81882105936457,49.19180440411973,64.72618187211796,1.6598105919483608,47.88918185557469,73.25149245125424,8.283971743784207,13.818329979300891,81.3289911774629,70.16866522306628,39.333814474368886,30.035684516677584,39.232716150275344,85.47653619511614,5.572808939695712,46.71273292025695,26.99484004833505,42.060736714044296,30.52005180784362,59.69599005408915,17.5301220429519,54.2083512680554,80.53833726612075,29.26889005657124,87.50763368100384,65.3148621703502,22.025233062990804,67.10512866997286,3.9141822071831234,3.240554248951863,3.894499218599198,0.8758455640181808
41,77.86507198315249,15.697912530873541,21.279269342968792,19.07959658396522,29.953686108191167,89.0153960571517,89.3130560459446,43.62015172996487,26.653852435037425,19.03975605217782,6.666716760232042,31.98134272208658,17.78829920910251,57.4687769959067,72.15471570080257,36.35040229048165,71.1403299752108,81.66256745709083,70.47900404396785,6.844301111609099,42.34726203077864,18.371817506194418,58.96978489852401,66.96004279270267,24.34242525523562,69.11807652921941,65.09554228326922,40.19480479890481,85.71132530057949,26.568471559267365,2.852005077075421,16.52406234192856,1.1500139332887505
42,26.15918571621424,48.19210079099094,35.16362545193943,54.675646294379625,45.761167570798804,50.493077413400655,14.987638070412158,88.26010215781345,53.95384717919174,42.53963844861405,29.70250228686621,4.566132741227207,55.84020679881633,12.03864904597545,74.34952680566265,27.1289272878372,74.92571385572664,29.999041642447008,22.79475434862772,6.027930317560614,12.556384654374495,19.897611156775483,39.335757203330985,4.625037316771486,70.97454517999769,31.486432938555293,69.54796023072666,59.037510345286954,65.76627826511752,58.0131381316941,4.12369535625551,25.863730310865375,1.3280996893481314
43,40.98021264616694,21.69059818720431,74.45890648532101,37.95261822780052,15.920172173643461,51.03236577045365,4.651839217540704,54.03142575481345,80.24322448533587,67.67451851794414,14.729386843723045,34.01476620846921,89.17983005368369,4.737103733563018,47.508827760726746,67.70669737317839,56.009514604282785,24.000139580572394,79.55664486093818,46.40460416551223,38.955698313745835,87.37537169644125,82.20663310366179,38.38638671209806,28.62347509955945,64.10354047644786,62.23143480056803,60.52264075184779,61.521516046327676,53.144043683400085,3.1085266340357007,2.496432048290201,0.7446172398013007
44,44.19733734365393,83.30308771114221,34.79671775451677,60.68525142387541,28.03439586187053,55.067355760319856,5.282874943281227,10.947035039999335,83.32044430713844,53.97506973433065,16.97899892655687,16.643602145946463,79.21008888300045,58.23535617609626,7.000360370802784,34.97894596262188,58.94013587846329,43.902394928639154,8.361858319659026,35.596488129784234,42.8777047062813,77.42907452260448,75.21440303947384,55.2694269080051,8.589862092813709,51.19917418145569,44.518469705666114,43.532904634628196,78.02142053026265,35.734119320570635,1.810632337340007,4.041413318586815,0.7331274645843785
45,21.07355718484448,32.31479695442304,77.98945572690911,19.90674890979772,12.719880674375917,66.18357049352029,76.93020835965329,80.69413052876884,6.695753210631671,4.589377313751191,6.556440798635856,0.7283158551098101,64.98100439517361,26.497616171613558,44.27583973217523,53.64635403141738,36.85103201168198,89.78912772362773,20.03671553243248,57.981290834659696,27.60762806410514,36.35045945257575,37.24319860008549,47.19372154305792,71.87544512640653,13.199710082502026,24.141593214120903,88.56978771930176,59.4347338652223,21.004509580252115,2.2517474847366468,28.56501820257537,1.220406962493648
46,51.68809974016432,69.54594168198427,41.10953342431357,33.17520768933434,59.44106526137895,80.80112750972354,39.55375834490423,59.83204765836569,14.630008211377458,22.66400779399969,65.69440898054256,21.20616326904784,20.91357840678689,64.09702984210838,83.55931214872734,85.56668849291917,21.753783819891833,63.766509776327986,14.600685572303062,72.93833120242464,44.25635079916282,13.027898867870027,2.6066093334120835,22.663037625724076,18.01319663140442,11.608808968760208,60.24224315003484,72.25184425156122,21.386377478888175,80.53742916470857,2.3245789780381307,22.479324529530796,1.17090065893698
47,41.01639462313919,87.89410258128751,53.553297003541516,68.25320008363123,79.75502227032094,47.85213533242188,46.85803221358836,8.035775946250723,43.40963853570868,84.35888795672372,44.372515528393826,39.49911047294558,31.575546294852735,40.66776246935063,88.87013539695486,62.74517766244562,43.10359723860097,23.837818535779093,0.1532234640085406,76.52222929015258,21.509508567449227,50.10601714467553,70.21714876588304,67.16423535876753,39.318598754929894,29.34706140312998,48.850785789782016,89.6792033571018,55.85995504100155,6.5585425461537605,2.06923039094817,1.2848147909128833,0.503141096394
48,87.42959547178297,1.6206246714059436,19.59297374132987,66.29372165273028,77.01933648018866,85.86220098909367,47.49408616173483,46.12384088255899,44.9571998173677,1.9180037057468446,28.73100630984262,68.53888115180496,83.44086480643139,56.04426930071395,85.65014954699186,41.02136779393468,55.24870521209656,65.69064847897093,59.02867909693178,53.25213907340291,2.2149226261909725,67.94117494526505,78.51980601887325,78.56434178618537,57.07203795995256,80.36496645286826,52.61050065024538,58.68763086392209,81.79028067839113,43.7258507941344,2.4028772004341374,20.02041118073881,1.1487955223471225
49,35.170220233307994,68.94745331425315,35.90288853955998,40.142857509853705,32.67536217734769,32.46410612450606,58.00030150868517,77.7764475697928,10.518610296682661,8.48132358346201,47.18134022820066,16.50953558089787,62.55093164531471,88.00542013704596,53.012954425208974,49.38635636632302,37.187575791746546,68.74444733378559,16.940658108080658,88.98808164398666,43.97110818613751,17.26470758720518,88.83503800248259,42.19866556838959,83.78329353944723,88.66468023142878,19.151294362013658,45.01347197159907,44.419366830927885,26.42182422236239,4.138782001558538,44.91231467002735,1.4627908074593385
50,52.60585880317632,75.0086036681818,70.25214308415075,50.69917087617357,9.852815601343867,71.1790838387745,71.19682392324934,48.85321761106204,33.04359767421902,84.64668148516384,18.26548628062573,75.61316549518135,20.97479922595625,82.35050532816167,42.948444270925954,60.690235958922194,1.5406040039638114,59.160785852120966,13.667591952442521,49.82059834890177,79.87389258221754,21.44794351762025,7.796734481566211,71.07922863063533,32.563759098560574,74.43944010359797,20.116617844779316,78.08361690124919,86.47772647983882,61.11886715383932,7.539116240546639,4.98092106578101,1.1216980741019162
